FieldID,SoilMoisture,SoilTemperature,AirTemperature,Humidity,pH,WaterUsage,CropType,IrrigationSystemID,ReadingTimestamp,SolarRadiation,WindSpeed
201,79.57697354,50.15400645,69.70164123,91.44022265,7.974724185,1393.468973,Corn,710,2023-01-09 08:00:00,740.4730126,16.76100934
202,25.27230505,23.00027245,34.01092384,37.74972317,6.069528396,482.2016667,Corn,283,2023-01-09 09:00:00,400.4803904,10.83705104
203,26.96349049,24.76879127,34.64268233,49.52014337,6.001050891,664.0885637,Corn,756,2023-01-09 10:00:00,381.4095758,10.4845646
204,68.4196962,48.59485095,61.8488942,80.97264394,7.140990409,1257.898467,Other,762,2023-01-09 11:00:00,665.3751975,10.93948417
205,47.91863511,32.7019494,44.28778269,63.53270902,6.646983787,858.9699345,Other,665,2023-01-09 12:00:00,489.7746761,9.791974593
206,74.99734394,60.0345974,77.79893987,67.98138292,6.859562204,1218.086975,Wheat,129,2023-01-09 13:00:00,838.8607616,9.95138711
207,20.49005068,11.62623249,19.32825629,32.88199077,6.969371565,309.0228897,Soybean,593,2023-01-09 14:00:00,245.7215147,6.195673895
208,41.38271247,27.6994558,37.44393875,67.24398308,7.791919773,778.6482615,Corn,668,2023-01-09 15:00:00,426.8096712,11.8476238
209,54.05689486,40.63754835,53.61962701,53.81510904,6.636432256,875.2585156,Soybean,635,2023-01-09 16:00:00,589.9869125,12.03991026
210,43.23656505,35.71760372,50.47697808,69.5229474,5.867304063,967.5277945,Soybean,478,2023-01-09 17:00:00,524.3420961,10.24674373
211,10.02621731,19.04504695,28.85837431,41.89122638,5.68289044,325.1452952,Other,698,2023-01-09 18:00:00,313.4971685,3.322954454
212,77.57754578,49.33137787,64.79182511,66.31934472,5.106757337,1189.555212,Wheat,612,2023-01-09 19:00:00,679.5418078,10.99344533
213,10.49032487,12.19569219,18.41648185,31.72309958,7.341046464,358.485485,Other,381,2023-01-09 20:00:00,223.3429521,8.026217966
214,38.49549392,31.1188377,42.53497645,55.29089271,6.391062456,661.469235,Corn,715,2023-01-09 21:00:00,460.3447703,10.86378141
215,11.70783735,8.234072353,18.12385071,40.34176578,7.51712689,454.1528495,Soybean,923,2023-01-09 22:00:00,256.1442682,9.607070784
216,58.54654993,40.29144871,49.95135312,63.18879004,6.316664205,973.7040844,Wheat,670,2023-01-09 23:00:00,556.7575985,9.853894666
217,27.52407217,29.54094775,42.33616466,52.13168451,5.844450194,648.0742027,Other,458,2023-01-10 00:00:00,481.3071604,10.00574319
218,73.71342066,52.50553382,68.77515302,80.8379942,7.807403442,1243.617802,Other,966,2023-01-10 01:00:00,720.0570367,13.37897668
219,46.44818303,48.90175921,65.19099739,76.15455177,5.044876021,914.429288,Soybean,781,2023-01-10 02:00:00,737.7221196,12.05618765
220,25.40914496,19.9616547,27.81328853,25.58168325,7.428708681,469.3474052,Wheat,612,2023-01-10 03:00:00,330.3590775,7.104246728
221,38.62536523,36.15464313,48.12135541,69.33881628,7.644156192,843.1606425,Soybean,759,2023-01-10 04:00:00,504.687751,11.26186949
222,43.56888689,31.4766469,39.61556721,56.24673884,6.65204633,706.3125287,Corn,183,2023-01-10 05:00:00,412.7335057,10.9429878
223,47.38771758,33.61382731,45.69468489,60.14181456,7.377409879,855.9435626,Other,156,2023-01-10 06:00:00,492.4973463,10.25024062
224,28.08026748,24.29979115,35.56144553,35.03345096,7.258779715,609.2544809,Wheat,682,2023-01-10 07:00:00,416.1656536,12.22307759
225,76.76454992,47.19013704,62.41022554,62.99537807,7.012391284,1140.54088,Wheat,507,2023-01-10 08:00:00,672.5325079,10.69498962
226,23.9699324,26.19562295,37.04961122,57.83802958,7.5755792,658.4529524,Corn,580,2023-01-10 09:00:00,392.226998,11.23874298
227,32.26817508,25.5209624,37.31925083,46.51757203,6.379756584,587.3963446,Other,750,2023-01-10 10:00:00,428.2030706,12.89980578
228,75.94250537,42.97130327,54.64387839,57.40190888,7.825317679,1213.839068,Other,943,2023-01-10 11:00:00,594.0997185,9.633392341
229,71.64606295,47.86468132,61.02055112,63.68947485,5.30144045,1111.876885,Soybean,991,2023-01-10 12:00:00,662.3449323,8.417866534
230,72.4885941,45.92680962,59.95758869,62.1336381,5.677682218,1107.633032,Wheat,849,2023-01-10 13:00:00,672.1957257,12.43905252
231,72.15552693,47.40093882,62.21678004,64.38460603,7.130499921,1137.193225,Other,501,2023-01-10 14:00:00,660.8109058,15.56157595
232,26.27126082,22.61344039,31.13560137,51.35996791,6.650481925,604.01556,Wheat,351,2023-01-10 15:00:00,329.5515476,6.833732882
233,41.89119376,29.08097287,43.63763374,70.10011829,7.224048955,920.7172474,Wheat,639,2023-01-10 16:00:00,495.4841312,16.67670818
234,13.31104623,13.21554408,26.19340249,24.79253992,6.640682265,387.3109592,Wheat,141,2023-01-10 17:00:00,333.2113609,9.776591487
235,50.15256826,36.30321516,46.66207226,73.40828211,6.646985248,956.9424115,Wheat,224,2023-01-10 18:00:00,525.6052939,12.60483672
236,23.83561138,19.0573169,27.33037944,52.49439753,5.149112752,521.4804385,Soybean,199,2023-01-10 19:00:00,289.1198826,10.10597004
237,37.93943297,31.23910987,40.21652862,43.52113129,5.066675335,655.0322447,Corn,901,2023-01-10 20:00:00,457.339435,10.18204524
238,20.50527228,16.82795029,20.62320767,36.95878526,6.352758089,497.4528698,Wheat,589,2023-01-10 21:00:00,251.2936274,9.166428642
239,19.2501774,14.11918693,17.77627946,48.59514942,5.590564247,529.2464873,Other,569,2023-01-10 22:00:00,211.5984305,9.23204056
240,73.73379156,43.38799855,56.27812767,45.85658507,6.150322543,1177.424397,Soybean,177,2023-01-10 23:00:00,611.3539731,8.900269627
241,20.51109401,11.46076884,15.97802806,45.49472632,7.304136409,503.3131536,Soybean,678,2023-01-11 00:00:00,246.1821867,8.292188748
242,36.77674441,27.6137225,36.17673104,51.37963249,5.636234818,687.3334888,Corn,662,2023-01-11 01:00:00,440.8659706,10.82642808
243,57.60488195,36.866399,49.81435748,80.05729137,6.899156227,1105.172208,Wheat,703,2023-01-11 02:00:00,518.986975,7.52073547
244,26.95037231,26.22139544,37.92332954,50.86817005,6.651332203,595.1848082,Soybean,717,2023-01-11 03:00:00,426.614804,13.26997231
245,21.94309288,23.86397513,34.52598353,57.09634757,6.199849288,557.2673886,Other,154,2023-01-11 04:00:00,379.0166677,13.50034371
246,35.85201293,29.27286581,38.87883655,27.6261923,7.790423831,599.9548079,Soybean,754,2023-01-11 05:00:00,421.0410074,8.966032508
247,20.95516882,17.28504193,24.64335487,41.83355363,7.271768341,508.1863217,Corn,271,2023-01-11 06:00:00,273.6539581,11.68916282
248,21.49945826,24.65369862,34.45618752,35.71626045,6.529076338,505.7994231,Soybean,490,2023-01-11 07:00:00,405.2375131,9.21462937
249,12.06993213,9.883228837,17.07945949,33.87154348,6.559370463,460.0350687,Soybean,253,2023-01-11 08:00:00,251.4855127,5.593716935
250,55.75606796,36.0400535,51.60685803,57.92174154,7.708181469,887.9091104,Other,715,2023-01-11 09:00:00,542.1769491,9.61462997
251,10.97617324,14.8791703,26.01180521,40.89431682,7.65790257,387.5538248,Wheat,347,2023-01-11 10:00:00,313.2435815,7.450789117
252,49.32302012,29.26429053,42.61328052,49.21901401,6.479408129,869.440373,Other,580,2023-01-11 11:00:00,519.5677731,9.8296736
253,16.15790792,17.58381486,23.69559171,43.54636463,7.663393813,440.3874378,Soybean,930,2023-01-11 12:00:00,288.7452608,8.346950965
254,70.37438348,44.08751001,61.70695922,78.86539004,6.109950088,1270.672288,Soybean,889,2023-01-11 13:00:00,705.746801,11.82628805
255,35.26639052,25.92388201,37.6849728,36.40550937,5.533084951,658.3702216,Soybean,461,2023-01-11 14:00:00,433.3728944,9.703531668
256,25.27779129,29.81186393,44.21602808,55.66119353,6.074195856,567.6850191,Soybean,417,2023-01-11 15:00:00,515.201442,11.46936972
257,15.56866673,19.35135886,28.9525768,35.94935103,6.60942777,407.7000094,Corn,373,2023-01-11 16:00:00,327.2602712,6.406843944
258,25.47577333,21.82846232,33.79736983,37.37386235,7.745045452,499.2885654,Corn,967,2023-01-11 17:00:00,398.3733423,7.330362254
259,36.98927429,18.30640816,25.02324574,29.74399703,5.772800045,711.8506482,Corn,306,2023-01-11 18:00:00,298.5059917,6.166179105
260,46.19181674,36.05576458,44.61398806,67.85796287,6.341860979,895.3267452,Soybean,359,2023-01-11 19:00:00,497.5842565,7.545300839
261,39.5735038,34.48193627,41.44149006,64.0657779,5.727779552,786.4382718,Other,841,2023-01-11 20:00:00,501.5731941,10.56397754
262,11.41107801,17.05697638,26.25270664,50.45185066,6.038436421,479.8492369,Wheat,810,2023-01-11 21:00:00,283.9313116,9.478334107
263,29.84640329,26.85579349,38.09259917,37.12448661,7.020841692,613.5460128,Other,177,2023-01-11 22:00:00,436.1300851,9.400704993
264,24.39125181,19.20664763,29.25092985,38.9727664,6.080542686,564.5295435,Wheat,113,2023-01-11 23:00:00,352.2066216,9.785240894
265,32.41314074,22.01056728,31.11205072,62.19202099,6.454398729,700.5363458,Soybean,837,2023-01-12 00:00:00,386.6465388,13.53918705
266,65.96044448,39.60787387,51.54206762,62.48550856,6.493123486,1082.747132,Soybean,699,2023-01-12 01:00:00,580.2966251,8.522727739
267,39.26157683,30.41307292,43.15553652,49.02795708,7.596259493,646.2974416,Other,616,2023-01-12 02:00:00,495.1294115,6.833182184
268,73.67003943,47.75392323,62.78719148,83.64507647,7.612083386,1259.598043,Soybean,782,2023-01-12 03:00:00,682.8397513,12.43949685
269,20.93862265,31.5190557,43.73715168,31.72296847,6.816014711,388.9722094,Soybean,551,2023-01-12 04:00:00,514.7605473,13.14574283
270,28.64431847,22.17567607,30.70953789,52.63305682,5.153891975,631.4376909,Corn,130,2023-01-12 05:00:00,335.3818157,8.227924037
271,78.0685865,55.04019059,69.46241755,64.88646645,7.91165374,1123.783127,Wheat,845,2023-01-12 06:00:00,744.6926749,7.372433672
272,44.7673089,27.52833649,40.8134389,47.14614823,7.937316378,758.018291,Wheat,138,2023-01-12 07:00:00,474.1468431,16.0017555
273,71.19686825,49.18216561,63.62847911,59.35547749,5.3512109,1212.322182,Corn,860,2023-01-12 08:00:00,670.258617,7.93785029
274,39.64746144,34.46039352,44.10508684,50.13565925,6.228461963,780.710208,Soybean,321,2023-01-12 09:00:00,483.3859317,9.563709556
275,30.41542791,23.88214385,36.26932304,65.99613576,5.849644984,824.1432382,Soybean,139,2023-01-12 10:00:00,427.9981999,7.851303574
276,78.85740929,46.89120518,61.72237894,89.15127471,7.875869275,1325.682236,Soybean,237,2023-01-12 11:00:00,630.1267046,13.06010046
277,53.48812678,38.84480095,51.85750939,63.49272916,6.071720658,909.1490559,Soybean,358,2023-01-12 12:00:00,562.4809051,6.57922067
278,57.28595695,43.40972858,58.88716855,69.8849618,7.004761227,1031.744839,Wheat,282,2023-01-12 13:00:00,653.9705589,10.50626031
279,51.36417272,43.08280733,55.77902649,72.41508494,6.086089279,1034.871737,Soybean,903,2023-01-12 14:00:00,603.3136594,12.09015536
280,39.67219603,27.38741422,38.45727831,54.18222236,7.10559772,817.0662709,Wheat,960,2023-01-12 15:00:00,430.3806364,8.752561817
281,16.57684996,12.49101532,22.55205232,33.47669232,7.460840695,390.9757343,Soybean,412,2023-01-12 16:00:00,270.8869405,9.038088345
282,76.05064007,42.3858393,56.62226594,83.79432928,6.876353058,1344.947819,Soybean,873,2023-01-12 17:00:00,602.1005122,12.4997906
283,78.22668158,47.55803416,61.60054447,59.73136233,7.465067096,1163.139625,Soybean,398,2023-01-12 18:00:00,690.7048829,9.509059811
284,60.2696153,37.93422341,50.19157794,57.04149433,7.711880434,1069.742784,Other,583,2023-01-12 19:00:00,531.3427203,12.56543607
285,79.10235761,46.95464332,57.44637473,74.02257759,7.944883528,1202.62331,Wheat,834,2023-01-12 20:00:00,648.9003111,14.14447432
286,37.16563258,31.52126304,43.91131243,58.57176013,6.271066583,859.5821388,Corn,805,2023-01-12 21:00:00,491.0368309,11.09601725
287,62.23641476,43.27570685,56.40260173,83.84425172,7.341900459,1153.157655,Corn,458,2023-01-12 22:00:00,641.0378753,14.3143515
288,49.51016903,29.39943164,35.8798473,32.63961393,7.180247944,806.9051169,Corn,569,2023-01-12 23:00:00,401.9595385,6.73844496
289,38.9546917,30.7778443,41.11872818,40.87782167,7.05142556,715.4819914,Wheat,270,2023-01-13 00:00:00,429.7183978,8.578343279
290,77.10125783,45.70324947,60.43394758,63.13329913,6.297167405,1217.160161,Soybean,870,2023-01-13 01:00:00,660.6833193,14.31711028
291,64.93980123,42.65593372,56.35297268,62.93835136,5.321118005,994.3024007,Soybean,437,2023-01-13 02:00:00,612.5509001,8.709355677
292,38.35653216,27.23002381,37.53919156,46.64543789,5.086596725,606.7314914,Other,745,2023-01-13 03:00:00,438.8927257,8.874052767
293,29.09835381,14.97059909,22.56829406,24.56483859,6.701002644,451.3068884,Other,677,2023-01-13 04:00:00,254.0303801,7.403137815
294,64.54917288,38.4058625,53.97549477,66.46273401,7.675894822,1005.898504,Other,362,2023-01-13 05:00:00,587.1753931,8.947058354
295,16.50403117,21.70279439,28.74858015,55.27498225,5.215207825,562.2170518,Other,108,2023-01-13 06:00:00,363.160075,11.73031024
296,41.84517142,33.79638021,41.87673289,44.55857021,5.082656549,776.8816774,Soybean,646,2023-01-13 07:00:00,517.477168,8.001466999
297,20.12614655,23.67441957,33.30654596,60.9135656,6.885675493,682.3878355,Other,656,2023-01-13 08:00:00,382.3985599,11.58971903
298,11.95158791,20.1926659,31.66809801,28.60735811,5.656538136,386.6595643,Other,251,2023-01-13 09:00:00,391.872991,12.76273306
299,68.76364843,45.22276752,57.0798512,75.26278579,6.410518681,1120.932461,Corn,562,2023-01-13 10:00:00,613.050841,8.297615555
300,50.6336523,39.36295736,52.95660811,68.61668037,5.381631224,901.6521905,Wheat,951,2023-01-13 11:00:00,605.949624,12.80250461
301,34.29458815,33.1599059,44.19825234,52.84111919,6.084555995,719.6781929,Wheat,183,2023-01-13 12:00:00,466.7736037,7.582811297
302,30.88018599,24.00541698,36.95384462,63.0674562,7.243995271,778.5354194,Soybean,446,2023-01-13 13:00:00,389.9287752,12.99188497
303,47.98766727,37.50338214,50.06758896,63.62736131,7.585490949,776.9666053,Soybean,951,2023-01-13 14:00:00,540.6575843,8.459012638
304,61.6579142,38.33859891,52.54786757,59.00932096,6.886335633,1033.281881,Corn,751,2023-01-13 15:00:00,551.1183138,11.04021506
305,29.76589019,30.95390927,45.94515108,59.91431973,7.750102575,715.3082056,Other,623,2023-01-13 16:00:00,517.5646799,10.6907286
306,61.22547693,40.22306592,54.65859928,52.94685759,5.14882809,949.8107006,Corn,961,2023-01-13 17:00:00,581.3101382,8.986672866
307,53.7339682,36.02481201,45.7056835,60.82516378,5.27355427,1009.779279,Corn,117,2023-01-13 18:00:00,531.474039,9.599239178
308,68.3071798,48.05168355,58.74563975,61.08447555,5.046691232,1109.524104,Wheat,442,2023-01-13 19:00:00,650.001535,9.178305635
309,24.71367826,19.96538929,27.77742109,39.44787538,6.211576443,623.0312892,Other,514,2023-01-13 20:00:00,339.9460708,13.0123891
310,74.06163364,47.2302709,61.06611292,64.57864267,6.148485941,1134.573326,Wheat,755,2023-01-13 21:00:00,659.9385709,12.63088415
311,24.34830967,29.44602953,39.39721389,42.72401144,5.183876782,528.7529097,Other,513,2023-01-13 22:00:00,468.8435114,11.70763383
312,59.50086185,42.1581914,61.15766508,65.97326573,5.68086234,1031.574633,Wheat,215,2023-01-13 23:00:00,664.6409235,14.28477128
313,65.32125986,39.60265428,49.75285141,57.02130617,5.210187694,1042.627527,Other,810,2023-01-14 00:00:00,554.6256584,9.938052082
314,14.45335042,18.08862599,28.69771481,44.97761414,7.438917792,462.0994664,Soybean,943,2023-01-14 01:00:00,348.554776,10.34021971
315,49.99154616,46.06648055,60.80151424,78.02192837,6.474396064,1121.137636,Soybean,392,2023-01-14 02:00:00,676.3169904,15.5244699
316,73.02467354,45.82057772,61.18359544,52.75834026,6.888691252,1140.979908,Wheat,890,2023-01-14 03:00:00,699.9233678,10.25222251
317,74.57835769,48.52282481,62.34581083,69.4417473,7.196400838,1228.865177,Corn,475,2023-01-14 04:00:00,676.2582282,11.20414644
318,40.95979544,32.92217794,47.00929453,69.27174591,5.059660962,806.7369268,Corn,391,2023-01-14 05:00:00,536.7885129,12.20849638
319,13.86956862,16.22138355,26.12757006,33.00512344,7.569409577,435.3042645,Other,260,2023-01-14 06:00:00,299.6376512,6.842861726
320,46.70436739,35.48371136,45.79764328,65.39838605,7.59265851,845.4838841,Corn,897,2023-01-14 07:00:00,556.2684085,12.71035866
321,38.28047274,29.49436336,42.23158557,66.24865051,6.848439154,836.8934604,Soybean,894,2023-01-14 08:00:00,470.2420998,10.14212585
322,47.74757153,33.45880735,46.29193164,56.68590243,6.334775904,895.6796551,Corn,585,2023-01-14 09:00:00,499.823173,9.151801802
323,23.39621561,24.3775953,33.69337703,50.71764983,6.187397057,626.7725421,Other,118,2023-01-14 10:00:00,357.4036741,12.17661945
324,58.55495909,41.26978281,52.11219838,65.40580189,5.46596352,983.7222998,Wheat,395,2023-01-14 11:00:00,574.5814024,11.85200777
325,61.87478594,37.49965279,50.55637423,63.70025601,7.693389458,1012.806731,Other,777,2023-01-14 12:00:00,520.4396461,11.00600615
326,37.60602351,21.74750168,32.71175371,39.60403883,5.875616799,713.8296078,Wheat,607,2023-01-14 13:00:00,406.0093856,6.439839641
327,51.03422439,41.95719819,57.30635024,64.21710893,5.215013991,952.8522114,Corn,310,2023-01-14 14:00:00,622.3724168,11.3092129
328,62.27479662,42.29144088,55.91057638,73.59767749,7.948796037,1062.617728,Wheat,532,2023-01-14 15:00:00,588.1212433,10.19113616
329,37.03521829,23.42671179,34.04531297,53.11301941,7.327118329,688.8225323,Wheat,953,2023-01-14 16:00:00,402.1302157,6.175998113
330,75.26504653,51.74740614,64.59832762,45.02529648,5.81195546,1109.856129,Soybean,264,2023-01-14 17:00:00,694.2493339,9.330761936
331,64.53158973,37.72041346,52.42312127,52.90129629,7.445390164,1070.989917,Soybean,208,2023-01-14 18:00:00,559.2080985,11.06284795
332,56.97402793,37.20277079,46.37246375,46.1302467,7.146202976,892.9517218,Other,793,2023-01-14 19:00:00,486.6447198,9.662961474
333,26.17565437,19.17372785,30.75267487,55.28328078,5.891057309,651.9693939,Wheat,751,2023-01-14 20:00:00,376.3650292,7.057675374
334,32.68268892,27.80197837,40.39032624,67.49680767,5.076009639,826.2849155,Other,306,2023-01-14 21:00:00,476.1641055,14.36569481
335,35.5045917,29.5620249,36.17380534,51.57856287,7.244007705,671.5266533,Wheat,955,2023-01-14 22:00:00,446.2072669,11.98228803
336,51.44300369,34.88604655,49.63536366,55.57920754,7.540079468,907.6664547,Corn,620,2023-01-14 23:00:00,557.1623672,9.879354876
337,47.41515065,37.86607515,48.01678726,67.23987124,6.730843238,940.5185827,Wheat,636,2023-01-15 00:00:00,530.4257572,12.09258259
338,52.57943522,37.87053061,45.9861823,57.27484148,7.648657453,893.0882109,Corn,535,2023-01-15 01:00:00,541.6267868,12.37712765
339,64.04385414,39.73330946,47.70312183,48.97592612,5.536988061,990.9056928,Soybean,438,2023-01-15 02:00:00,495.860057,9.844192701
340,49.0758719,31.55988535,43.29661865,58.54972873,5.608435391,785.1713901,Soybean,489,2023-01-15 03:00:00,472.0371823,11.78076895
341,13.523497,16.20726001,22.09592375,41.96961084,7.556426364,498.1198474,Corn,301,2023-01-15 04:00:00,276.1959866,6.407677365
342,56.44693979,40.876704,54.8769581,73.34872543,6.962853932,988.3618325,Wheat,559,2023-01-15 05:00:00,596.7459547,13.39133959
343,24.66392121,19.63768913,25.76363847,41.4483983,7.934421321,616.2173448,Wheat,578,2023-01-15 06:00:00,334.4622432,9.844196428
344,41.51265634,35.83706436,45.63301442,56.28049937,5.139292933,764.5467552,Soybean,500,2023-01-15 07:00:00,462.2806291,9.540406858
345,46.78659526,36.4802858,50.44894879,72.82266179,7.49608724,974.2259087,Other,905,2023-01-15 08:00:00,569.5448507,13.20191961
346,37.97548728,22.68798365,32.20758307,42.85351447,5.64249641,757.9677006,Soybean,544,2023-01-15 09:00:00,383.0418952,12.33921715
347,69.83905662,36.97545289,49.29738992,77.52545603,7.67860838,1216.98652,Corn,558,2023-01-15 10:00:00,559.6883234,11.52986858
348,58.73427445,46.86695352,57.87907239,58.53991858,7.759873485,1008.85097,Soybean,356,2023-01-15 11:00:00,617.3579169,8.910473344
